CID,CCS [A^2],Adduct,Additional_Info,Source,Reference,SMILES
154573253,315.6,[M+H]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C[C@H](C[C@@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)O)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](C[C@@H](C)O)NC(=O)[C@H](CO)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N)O
154573254,326.8,[M+H]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,CCC(C)[C@@H](C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](C)N
154573255,318.3,[M+H]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,CCC(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)NC(=O)[C@H](C(C)C)N
154573256,320.2,[M+H]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,CCC(C)[C@@H](C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)NCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N3CCC[C@H](C3)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)NC(=O)[C@H](CCC(=O)O)N
154573257,326.7,[M+H]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C[C@@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N2CCC[C@H](C2)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](C(C)C)N
154573257,324.3,[M+H]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C[C@@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N2CCC[C@H](C2)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](C(C)C)N
154573258,332.9,[M+H]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,CCC(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC3=CN=CN3)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)O)NC(=O)[C@H](C(C)C)NC(=O)CN
154573259,348.4,[M+H]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,CCC(C)[C@@H](C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)O)N
154573260,344.4,[M+H]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C[C@H](C[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N)O
154573261,349.1,[M+H]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,CCC(C)[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](C(C)CC)C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)NC(=O)[C@H](CO)N
102398989,366.4,[M+H]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C[C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)O)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)N
154573262,358.7,[M+H]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,CCC(C)[C@@H](C(=O)NCC(=O)N[C@@H](C[C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](C(C)CC)C(=O)N[C@@H](CCCCN)C(=O)O)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](C(C)C)N
154573263,382.3,[M+H]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,CCC(C)[C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](C[C@@H](C)O)C(=O)N[C@@H](CCCCN)C(=O)O)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)CNC(=O)[C@H](C(C)CC)NC(=O)[C@H](CO)N
154573264,390.2,[M+H]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C[C@H](C[C@@H](C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)O)N)O
154573265,429.7,[M+H]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,CCC(C)[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@@H](C[C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCCCN)C(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C)N
154573266,450.6,[M+H]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,CCC(C)[C@@H](C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](C(C)CC)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H](C)O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C[C@@H](C)O)C(=O)N[C@@H](CC(=O)N)C(=O)N1CCC[C@H](C1)C(=O)N[C@@H](CCCCN)C(=O)O)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@H](C[C@@H](C)O)N
14819046,383.4,[M+H-H2O]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(C(C7O)O)OC8C(OC(C(C8O)O)OC9C(OC(C(C9O)O)OC1C(OC(C(C1O)O)O)CO)CO)CO)CO)CO)CO)CO)CO)CO)O)O)O)O
14819046,365.1,[M+H]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(C(C7O)O)OC8C(OC(C(C8O)O)OC9C(OC(C(C9O)O)OC1C(OC(C(C1O)O)O)CO)CO)CO)CO)CO)CO)CO)CO)CO)O)O)O)O
14819046,390.3,[M+H]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(C(C7O)O)OC8C(OC(C(C8O)O)OC9C(OC(C(C9O)O)OC1C(OC(C(C1O)O)O)CO)CO)CO)CO)CO)CO)CO)CO)CO)O)O)O)O
14819046,365.1,[M+Na]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(C(C7O)O)OC8C(OC(C(C8O)O)OC9C(OC(C(C9O)O)OC1C(OC(C(C1O)O)O)CO)CO)CO)CO)CO)CO)CO)CO)CO)O)O)O)O
14819046,373.8,[M+Na]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(C(C7O)O)OC8C(OC(C(C8O)O)OC9C(OC(C(C9O)O)OC1C(OC(C(C1O)O)O)CO)CO)CO)CO)CO)CO)CO)CO)CO)O)O)O)O
14819049,379.1,[M+H-H2O]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(C(C7O)O)OC8C(OC(C(C8O)O)OC9C(OC(C(C9O)O)OC1C(OC(C(C1O)O)OC1C(OC(C(C1O)O)O)CO)CO)CO)CO)CO)CO)CO)CO)CO)CO)O)O)O)O
14819049,364.8,[M+K]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(C(C7O)O)OC8C(OC(C(C8O)O)OC9C(OC(C(C9O)O)OC1C(OC(C(C1O)O)OC1C(OC(C(C1O)O)O)CO)CO)CO)CO)CO)CO)CO)CO)CO)CO)O)O)O)O
14819049,367.1,[M+K]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(C(C7O)O)OC8C(OC(C(C8O)O)OC9C(OC(C(C9O)O)OC1C(OC(C(C1O)O)OC1C(OC(C(C1O)O)O)CO)CO)CO)CO)CO)CO)CO)CO)CO)CO)O)O)O)O
14819049,363.1,[M+Rb]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(C(C7O)O)OC8C(OC(C(C8O)O)OC9C(OC(C(C9O)O)OC1C(OC(C(C1O)O)OC1C(OC(C(C1O)O)O)CO)CO)CO)CO)CO)CO)CO)CO)CO)CO)O)O)O)O
14819049,369.7,[M+Rb]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(C(C7O)O)OC8C(OC(C(C8O)O)OC9C(OC(C(C9O)O)OC1C(OC(C(C1O)O)OC1C(OC(C(C1O)O)O)CO)CO)CO)CO)CO)CO)CO)CO)CO)CO)O)O)O)O
14819049,369.7,[M+Li]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(C(C7O)O)OC8C(OC(C(C8O)O)OC9C(OC(C(C9O)O)OC1C(OC(C(C1O)O)OC1C(OC(C(C1O)O)O)CO)CO)CO)CO)CO)CO)CO)CO)CO)CO)O)O)O)O
14819049,384.6,[M+Na]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(C(C7O)O)OC8C(OC(C(C8O)O)OC9C(OC(C(C9O)O)OC1C(OC(C(C1O)O)OC1C(OC(C(C1O)O)O)CO)CO)CO)CO)CO)CO)CO)CO)CO)CO)O)O)O)O
14819051,400.3,[M+H-H2O]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(C(C7O)O)OC8C(OC(C(C8O)O)OC9C(OC(C(C9O)O)OC1C(OC(C(C1O)O)OC1C(OC(C(C1O)O)OC1C(OC(C(C1O)O)O)CO)CO)CO)CO)CO)CO)CO)CO)CO)CO)CO)O)O)O)O
14819051,422.9,[M+H-H2O]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(C(C7O)O)OC8C(OC(C(C8O)O)OC9C(OC(C(C9O)O)OC1C(OC(C(C1O)O)OC1C(OC(C(C1O)O)OC1C(OC(C(C1O)O)O)CO)CO)CO)CO)CO)CO)CO)CO)CO)CO)CO)O)O)O)O
14819051,390.6,[M+Na-H2O]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(C(C7O)O)OC8C(OC(C(C8O)O)OC9C(OC(C(C9O)O)OC1C(OC(C(C1O)O)OC1C(OC(C(C1O)O)OC1C(OC(C(C1O)O)O)CO)CO)CO)CO)CO)CO)CO)CO)CO)CO)CO)O)O)O)O
14819051,410,[M+Na-H2O]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(C(C7O)O)OC8C(OC(C(C8O)O)OC9C(OC(C(C9O)O)OC1C(OC(C(C1O)O)OC1C(OC(C(C1O)O)OC1C(OC(C(C1O)O)O)CO)CO)CO)CO)CO)CO)CO)CO)CO)CO)CO)O)O)O)O
1115,172.1,[M+Na-H2O]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O
871,204.9,[M+Na-H2O]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)O)O
870,234.7,[M+H-H2O]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)O)CO)CO)CO)O)O)O)O
870,234.8,[M+Na-H2O]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)O)CO)CO)CO)O)O)O)O
870,236.6,[M+K]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)O)CO)CO)CO)O)O)O)O
3710145,282.3,[M+H-H2O]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)O)CO)CO)CO)CO)O)O)O)O
3710145,263.1,[M+Na-H2O]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)O)CO)CO)CO)CO)O)O)O)O
3710145,259.5,[M+Na]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)O)CO)CO)CO)CO)O)O)O)O
13909001,333.8,[M+H-H2O]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(C(C7O)O)OC8C(OC(C(C8O)O)O)CO)CO)CO)CO)CO)CO)CO)O)O)O)O
13909001,320.9,[M+Na]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(C(C7O)O)OC8C(OC(C(C8O)O)O)CO)CO)CO)CO)CO)CO)CO)O)O)O)O
13909001,338.8,[M+Na]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(C(C7O)O)OC8C(OC(C(C8O)O)O)CO)CO)CO)CO)CO)CO)CO)O)O)O)O
22174379,356.2,[M+H-H2O]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C(C1C(C(C(C(O1)OCC(C(C(C(C=O)OC2C(C(C(C(O2)CO)OC3C(C(C(C(O3)CO)O)O)O)OC4C(C(C(C(O4)CO)O)O)O)OC5C(C(C(C(O5)CO)O)O)O)OC6C(C(C(C(O6)CO)O)O)O)OC7C(C(C(C(O7)CO)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)O)O)O)O
22174379,340.5,[M+Na]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C(C1C(C(C(C(O1)OCC(C(C(C(C=O)OC2C(C(C(C(O2)CO)OC3C(C(C(C(O3)CO)O)O)O)OC4C(C(C(C(O4)CO)O)O)O)OC5C(C(C(C(O5)CO)O)O)O)OC6C(C(C(C(O6)CO)O)O)O)OC7C(C(C(C(O7)CO)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)O)O)O)O
22174379,351.9,[M+Na]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C(C1C(C(C(C(O1)OCC(C(C(C(C=O)OC2C(C(C(C(O2)CO)OC3C(C(C(C(O3)CO)O)O)O)OC4C(C(C(C(O4)CO)O)O)O)OC5C(C(C(C(O5)CO)O)O)O)OC6C(C(C(C(O6)CO)O)O)O)OC7C(C(C(C(O7)CO)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)O)O)O)O
444913,285.2,[M+H]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C([C@@H]1[C@@H]2[C@@H]([C@H]([C@H](O1)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](O[C@H](O2)[C@@H]([C@H]7O)O)CO)CO)CO)CO)CO)O)O)O
444913,285.5,[M+Na]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C([C@@H]1[C@@H]2[C@@H]([C@H]([C@H](O1)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](O[C@H](O2)[C@@H]([C@H]7O)O)CO)CO)CO)CO)CO)O)O)O
444913,287.7,[M+K]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C([C@@H]1[C@@H]2[C@@H]([C@H]([C@H](O1)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](O[C@H](O2)[C@@H]([C@H]7O)O)CO)CO)CO)CO)CO)O)O)O
444041,301.3,[M+H]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C([C@@H]1[C@@H]2[C@@H]([C@H]([C@H](O1)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](O[C@@H]([C@@H]([C@H]7O)O)O[C@@H]8[C@H](O[C@H](O2)[C@@H]([C@H]8O)O)CO)CO)CO)CO)CO)CO)O)O)O
444041,319.6,[M+H]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C([C@@H]1[C@@H]2[C@@H]([C@H]([C@H](O1)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](O[C@@H]([C@@H]([C@H]7O)O)O[C@@H]8[C@H](O[C@H](O2)[C@@H]([C@H]8O)O)CO)CO)CO)CO)CO)CO)O)O)O
444041,319.7,[M+Na]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C([C@@H]1[C@@H]2[C@@H]([C@H]([C@H](O1)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](O[C@@H]([C@@H]([C@H]7O)O)O[C@@H]8[C@H](O[C@H](O2)[C@@H]([C@H]8O)O)CO)CO)CO)CO)CO)CO)O)O)O
444041,320.3,[M+K]+,"CCS Type: DT, Method: stepped-field",CCSbase,https://pubs.acs.org/doi/abs/10.1021/ac4038448,C([C@@H]1[C@@H]2[C@@H]([C@H]([C@H](O1)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](O[C@@H]([C@@H]([C@H]7O)O)O[C@@H]8[C@H](O[C@H](O2)[C@@H]([C@H]8O)O)CO)CO)CO)CO)CO)CO)O)O)O
